timestamp,total,anger,fear,joy,love,other,sadness,surprise
2020-08-30T03:00:00.000Z,1250712,70375,49961,720299,103494,232062,257386,65063
2020-08-30T04:00:00.000Z,1261173,64112,50537,709795,130646,224997,255820,66113
2020-08-30T05:00:00.000Z,1234789,59182,44582,683389,180667,205447,225942,63411
2020-08-30T06:00:00.000Z,1163645,55810,38231,668143,146610,205472,210292,60237
2020-08-30T07:00:00.000Z,1088474,51203,35499,636403,122641,195299,190860,58169
2020-08-30T08:00:00.000Z,1022988,45691,35619,613018,103012,182828,174771,56408
2020-08-30T09:00:00.000Z,1009458,46210,33974,608434,91355,185650,170552,56541
2020-08-30T10:00:00.000Z,1040425,47063,35437,624471,94615,197533,180785,57766
2020-08-30T11:00:00.000Z,1123293,50998,38266,674810,101604,210447,199562,61226
2020-08-30T12:00:00.000Z,1223724,62447,43587,735347,107796,228766,227869,66536
2020-08-30T13:00:00.000Z,1209494,67051,44148,716592,103817,218525,239337,64521
2020-08-30T14:00:00.000Z,1392883,79537,55643,816963,121552,254470,284027,77998
2020-08-30T15:00:00.000Z,1432992,80385,56304,845885,126395,261718,281493,86941
2020-08-30T16:00:00.000Z,1424223,87018,62811,827621,127254,256615,283981,77262
2020-08-30T17:00:00.000Z,1414611,88316,62080,816916,122808,262940,285216,76426
2020-08-30T18:00:00.000Z,1394109,85028,64627,802406,118879,259508,284785,77427
2020-08-30T19:00:00.000Z,1372828,85080,63638,778253,117231,259982,280190,79042
2020-08-30T20:00:00.000Z,1375417,85392,58894,780139,121874,250418,287291,77948
2020-08-30T21:00:00.000Z,1339772,81963,58639,761561,121842,248374,272325,78712
2020-08-30T22:00:00.000Z,1319306,85165,56576,751214,112599,250640,264717,79756
2020-08-30T23:00:00.000Z,1328701,79540,55269,760130,105574,246751,255636,96856
2020-08-31T00:00:00.000Z,1427398,88728,61619,815396,108911,266393,279551,110151
2020-08-31T01:00:00.000Z,1495298,94900,59548,865361,119322,279316,277881,111280
2020-08-31T02:00:00.000Z,1401129,90561,56562,812681,123227,268498,263222,92826
2020-08-31T03:00:00.000Z,1382117,79571,49973,835573,116626,253789,247925,83867
2020-08-31T04:00:00.000Z,1278564,68751,46663,777479,103808,235606,228462,73044
2020-08-31T05:00:00.000Z,1181860,60522,41335,717574,96357,213701,213663,68578
2020-08-31T06:00:00.000Z,1107397,52631,36646,678137,86761,197093,194487,67588
2020-08-31T07:00:00.000Z,1038101,47442,33048,654193,81956,185332,166476,62652
2020-08-31T08:00:00.000Z,1001299,46589,33191,633614,80023,177561,156632,61933
2020-08-31T09:00:00.000Z,1054554,45453,41624,654221,84589,188252,185291,61626
2020-08-31T10:00:00.000Z,1075760,48414,46057,667190,84578,194201,179220,62851
2020-08-31T11:00:00.000Z,1176146,60546,55445,716666,94706,214219,203557,68807
2020-08-31T12:00:00.000Z,1315351,71452,57665,780457,109998,244520,251223,74785
2020-08-31T13:00:00.000Z,1299692,71347,54519,764076,107837,237682,272128,74506
2020-08-31T14:00:00.000Z,1515021,86289,64575,895806,127614,288115,319892,89696
2020-08-31T15:00:00.000Z,1696372,90282,65428,1088395,167329,297272,324331,113561
2020-08-31T16:00:00.000Z,1540901,86796,75752,883255,150606,282412,307796,102659
2020-08-31T17:00:00.000Z,1547936,87236,75336,838424,180282,302060,326699,101670
2020-08-31T18:00:00.000Z,1566369,86343,66163,857600,195985,280989,329618,98050
2020-08-31T19:00:00.000Z,1499218,94949,61981,841104,162318,270811,306032,92184
2020-08-31T20:00:00.000Z,1484783,90440,60092,831250,144447,269010,323123,91071
2020-08-31T21:00:00.000Z,1388662,85934,60010,779418,142019,253843,290788,84894
2020-08-31T22:00:00.000Z,1366130,85052,58633,767166,138670,250702,283120,81706
2020-08-31T23:00:00.000Z,1354199,79680,55477,770461,136969,241663,274193,76960
2020-09-01T00:00:00.000Z,1383265,78378,56651,785974,147246,255570,270161,78332
2020-09-01T01:00:00.000Z,1433944,80531,55044,815674,157405,255212,280858,90333
2020-09-01T02:00:00.000Z,1412720,77095,54465,795770,157178,259302,276283,91827
2020-09-01T03:00:00.000Z,1363623,75056,53454,781515,140978,246056,267116,82580
2020-09-01T04:00:00.000Z,1295659,63672,48085,766143,129464,229418,239211,77323
2020-09-01T05:00:00.000Z,1259373,55625,44127,734529,135355,233324,217080,103717
2020-09-01T06:00:00.000Z,1286816,50451,48508,758394,126312,241031,229602,86499
2020-09-01T07:00:00.000Z,1104552,45600,37323,655086,104782,204332,203757,65077
2020-09-01T08:00:00.000Z,1049466,42068,34554,642296,97738,190686,174293,59726
2020-09-01T09:00:00.000Z,1077719,43026,42819,650513,96478,199572,188687,61587
2020-09-01T10:00:00.000Z,1161545,49064,46280,709489,97274,228262,202511,66726
2020-09-01T11:00:00.000Z,1235372,58139,56071,747592,107995,226463,216870,71781
2020-09-01T12:00:00.000Z,1516262,111350,92227,957098,150641,276526,247821,83143
2020-09-01T13:00:00.000Z,1609792,85729,60144,1075237,178057,281824,255844,74372
2020-09-01T14:00:00.000Z,1738306,87538,66763,1123044,201546,342660,298328,97201
2020-09-01T15:00:00.000Z,1617003,82469,65590,1001762,169406,321869,291445,92778
2020-09-01T16:00:00.000Z,1614482,78135,66307,1005547,156369,315069,307935,91180
2020-09-01T17:00:00.000Z,1501781,76363,58433,902235,155375,291296,309355,89396
2020-09-01T18:00:00.000Z,1413590,73271,56070,842415,125036,259565,282443,87938
2020-09-01T19:00:00.000Z,1362124,71520,56366,802973,113919,256387,271097,87757
2020-09-01T20:00:00.000Z,1322196,72128,53897,770654,106505,253905,261975,85077
2020-09-01T21:00:00.000Z,1300060,73887,52395,753257,105762,257471,256652,83049
2020-09-01T22:00:00.000Z,1274719,74276,54101,740473,100532,255041,251933,83294
2020-09-01T23:00:00.000Z,1266515,69605,51338,742571,99591,245471,250362,81915
2020-09-02T00:00:00.000Z,1296250,70351,52013,765725,101317,247350,249712,83469
2020-09-02T01:00:00.000Z,1328053,66202,50954,792413,105576,243574,261854,83623
2020-09-02T02:00:00.000Z,1383552,67462,63018,813148,130745,257050,282414,92902
2020-09-02T03:00:00.000Z,1345957,60965,56222,790849,127580,244868,270839,84416
2020-09-02T04:00:00.000Z,1245712,53563,46517,754610,114134,219471,234675,75877
2020-09-02T05:00:00.000Z,1175485,47604,40742,727306,106012,201819,210410,69344
2020-09-02T06:00:00.000Z,1123175,46145,36472,707100,102992,193390,190125,66722
2020-09-02T07:00:00.000Z,1064234,40756,34929,669418,100687,193893,177603,60950
2020-09-02T08:00:00.000Z,1029156,38501,31425,657616,93833,181177,166482,57903
2020-09-02T09:00:00.000Z,1040479,42966,36675,670186,94497,180525,168212,61688
2020-09-02T10:00:00.000Z,1104090,48504,39912,701486,98429,196939,182172,65377
2020-09-02T11:00:00.000Z,1171061,51823,44763,725913,100717,221817,208635,68909
2020-09-02T12:00:00.000Z,1278225,57619,50152,771609,108476,246208,243143,75647
2020-09-02T13:00:00.000Z,1250814,58143,51426,738667,111265,245394,241640,73818
2020-09-02T14:00:00.000Z,1454363,67377,62230,855168,133267,295244,280588,95135
2020-09-02T15:00:00.000Z,1456845,67510,62607,848983,143663,284379,280906,95545
2020-09-02T16:00:00.000Z,1462791,72165,61558,831821,146905,283887,295772,92659
2020-09-02T17:00:00.000Z,1428987,71741,63692,814057,135406,277846,286260,92070
2020-09-02T18:00:00.000Z,1391117,72481,64243,796754,122260,270671,280463,89753
2020-09-02T19:00:00.000Z,1355582,69948,63210,779456,113181,265479,274179,87271
2020-09-02T20:00:00.000Z,1328735,69898,58682,769805,102380,272626,267757,85477
2020-09-02T21:00:00.000Z,1291974,70659,58654,736468,96246,269564,268903,88200
2020-09-02T22:00:00.000Z,1259907,68461,58957,709243,95380,265021,263917,84378
2020-09-02T23:00:00.000Z,1272817,65936,66241,707410,93129,273121,270744,90901
2020-09-03T00:00:00.000Z,1303978,70135,61301,733440,94457,277166,269630,87831
2020-09-03T01:00:00.000Z,1352251,71494,62679,758518,97428,285697,292892,88303
2020-09-03T02:00:00.000Z,1329623,71144,65220,757841,102655,277579,279165,84306
2020-09-03T03:00:00.000Z,1311922,67421,64140,738689,102004,271252,274455,87953
2020-09-03T04:00:00.000Z,1215806,60607,55352,698305,99792,250043,238112,80711
2020-09-03T05:00:00.000Z,1118164,51369,47976,653431,91248,228420,208308,79224
2020-09-03T06:00:00.000Z,1057717,44358,42196,629709,96232,209183,185059,72078
2020-09-03T07:00:00.000Z,1016084,40293,42372,612755,94135,191649,172494,68590
2020-09-03T08:00:00.000Z,980577,39358,38081,603334,86224,187238,161154,67633
2020-09-03T09:00:00.000Z,991859,40316,44276,612875,85793,186523,166224,66969
2020-09-03T10:00:00.000Z,1059432,44729,50053,649482,90448,202068,180759,68380
2020-09-03T11:00:00.000Z,1151568,54802,50032,694418,96697,222476,203347,75985
2020-09-03T12:00:00.000Z,1268758,64574,58350,749841,105949,243321,246924,82404
2020-09-03T13:00:00.000Z,1260821,64004,59039,742822,107775,247527,244999,82499
2020-09-03T14:00:00.000Z,1430597,76294,70945,823974,125574,284254,287299,94891
2020-09-03T15:00:00.000Z,1477656,76720,73543,852503,136274,293399,298344,93304
2020-09-03T16:00:00.000Z,1477322,79455,71069,839934,137515,289077,305333,92441
2020-09-03T17:00:00.000Z,1429141,80941,72980,801090,127734,285150,292140,92412
2020-09-03T18:00:00.000Z,1371159,76136,72825,768011,118027,275088,282152,94653
2020-09-03T19:00:00.000Z,1334498,72160,69642,749616,111689,269083,271939,94805
2020-09-03T20:00:00.000Z,1320856,71049,66807,736829,108018,276735,268455,91704
2020-09-03T21:00:00.000Z,1286360,67675,64054,717283,102324,265015,261088,95880
2020-09-03T22:00:00.000Z,1269852,68286,60863,721838,98530,250459,253978,112429
2020-09-03T23:00:00.000Z,1242169,66546,57695,706155,96903,246614,252823,94980
2020-09-04T00:00:00.000Z,1262580,68005,55967,718591,98481,250509,260745,90972
2020-09-04T01:00:00.000Z,1220020,65248,52876,694317,96988,239640,251986,87087
